Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000033096.7,1820.0731,0.04327447043024561,0.09049973231094557,-0.47817235836190136,0.6325275346173039,0.857872785228959,ENSMUSG00000033096,Apmap,0.7536732641050491
ENSMUSG00000027452.11,1509.1179,-0.04398955519193258,0.03863689992209057,1.1385373899209144,0.2548961553414969,0.5640555586495026,ENSMUSG00000027452,Acss1,0.7536732641050491
ENSMUSG00000033068.16,2610.0515,-0.14104738031820815,0.0229069268518217,6.15741173971537,7.394342736698548e-10,4.6447035733233595e-08,ENSMUSG00000033068,Entpd6,0.6815852749102665
ENSMUSG00000033059.7,9045.8,-0.042150965827807314,0.03946956660602522,1.0679358668552688,0.28554944217442524,0.5974593848398514,ENSMUSG00000033059,Pygb,0.6815852749102665
ENSMUSG00000032046.15,5560.8306,-0.043406239285079105,0.029664510384196725,1.4632380148166226,0.14340226212392324,0.4047110054935112,ENSMUSG00000032046,Abhd12,0.6815852749102665
ENSMUSG00000068115.13,261.23328,0.057525754757828666,0.09456591461103343,-0.608313841138664,0.5429793427983827,0.8123443927473593,ENSMUSG00000068115,Ninl,0.6815852749102665
ENSMUSG00000027455.16,2609.01,0.04732519826812296,0.05542635893814009,-0.8538392052947475,0.39319408835119307,0.7028659036406936,ENSMUSG00000027455,Nsfl1c,0.6815852749102665
ENSMUSG00000032966.14,7259.634,-0.06836270357314397,0.06778933409467351,1.0084581075493335,0.313234589318128,0.6282382387449839,ENSMUSG00000032966,Fkbp1a,0.6815852749102665
ENSMUSG00000027456.8,71.368034,0.008805756051856538,0.09131544220569306,-0.09643227737999766,0.9231772579277963,0.9776566152123829,ENSMUSG00000027456,Sdcbp2,0.6815852749102665
ENSMUSG00000027457.15,5641.0317,0.05014336196995966,0.14039047698708068,-0.3571706788529115,0.7209640350141333,0.9032850440111538,ENSMUSG00000027457,Snph,0.6815852749102665
ENSMUSG00000044364.5,307.35318,-0.05692566272188527,0.0778718824086207,0.7310169083004393,0.46476882526813224,0.7585627491699424,ENSMUSG00000044364,Tmem74b,0.6815852749102665
ENSMUSG00000032869.15,1599.9673,0.10187670420964719,0.04225681174431111,-2.41089424413006,0.015913462043525072,0.0932040035925162,ENSMUSG00000032869,Psmf1,0.6815852749102665
ENSMUSG00000027459.16,309.80255,0.1873664580064209,0.15022902326569149,-1.247205459593843,0.21232217156548283,0.5117242285959551,ENSMUSG00000027459,Fam110a,0.6815852749102665
ENSMUSG00000032802.8,2569.3936,-0.10792127435852424,0.038076789916555075,2.834306006231951,0.004592533208612757,0.03686259428524561,ENSMUSG00000032802,Srxn1,0.6815852749102665
ENSMUSG00000074698.10,3343.2976,-0.015216969036855854,0.03644810172836851,0.4174968877737764,0.6763150002488865,0.88055074507229,ENSMUSG00000074698,Csnk2a1,0.6815852749102665
ENSMUSG00000027465.13,2015.8394,-0.06292850666860247,0.04004226435102333,1.571552150921112,0.11605445080545229,0.35983638307385085,ENSMUSG00000027465,Tbc1d20,0.6815852749102665
ENSMUSG00000027466.15,2292.288,-0.0816590004855981,0.07674574547446633,1.0640199007874183,0.2873196843678699,0.5989761048234293,ENSMUSG00000027466,Rbck1,0.6815852749102665
